Student_ID,First_Name,Last_Name,Full_School_Name,School,Grade,Gender,Race,Ethnicity,Street,City,State,Zip,Lat,Lon,Address,geometry,Students,Grade_for_Sorting
1957,Seth,Bradley,Chestnut Academy,CA,6,Male,White,Non-Hispanic,5649 Bayside Rd,Virginia Beach,VA,23455,36.8953,-76.1799,"5649 Bayside Rd, Virginia Beach, VA 23455",POINT (-76.1799 36.8953),1,6
3664,Pamela,Brown,Chestnut Academy,CA,6,Female,Asian,Hispanic,57 Salina St,Hampton,VA,23669,37.0492,-76.3548,"57 Salina St, Hampton, VA 23669",POINT (-76.3548 37.0492),1,6
3061,Joann,Bryant,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,1184 High School Rd.,Buckingham,VA,23921,37.536,-78.5024,"1184 High School Rd., Buckingham, VA 23921",POINT (-78.5024 37.536),1,6
3549,Vanessa,Burton,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,5075 Floyd Highway S,Willis,VA,24380,36.8632,-80.4662,"5075 Floyd Highway S, Willis, VA 24380",POINT (-80.4662 36.8632),1,6
1753,Brian,Cannon,Chestnut Academy,CA,6,Male,Asian,Hispanic,290 Raider Rd,Broadway,VA,22815,38.613,-78.8062,"290 Raider Rd, Broadway, VA 22815",POINT (-78.8062 38.613),1,6
322,Dalton,Carey,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,377 Dennis Riddle Dr,Rustburg,VA,24588,37.2519,-79.1851,"377 Dennis Riddle Dr, Rustburg, VA 24588",POINT (-79.1851 37.2519),1,6
1622,Derek,Carroll,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,3101 Fendall Ave,Richmond,VA,23222,37.573713,-77.435694,"3101 Fendall Ave, Richmond, VA 23222",POINT (-77.435694 37.573713),1,6
1095,Tyrone,Chavez,Chestnut Academy,CA,6,Male,White,Non-Hispanic,181 Vo-Tech Drive,Ben Hur,VA,24218,36.731306,-83.086769,"181 Vo-Tech Drive, Ben Hur, VA 24218",POINT (-83.086769 36.731306),1,6
1699,Brian,Curtis,Chestnut Academy,CA,6,Male,White,Non-Hispanic,3649 Ferncliff Ave NW,Roanoke,VA,24017,37.309354,-79.982722,"3649 Ferncliff Ave NW, Roanoke, VA 24017",POINT (-79.982722 37.309354),1,6
1405,Corey,Curtis,Chestnut Academy,CA,6,Male,White,Hispanic,109 11th St,Norton,VA,24273,36.9299,-82.6334,"109 11th St, Norton, VA 24273",POINT (-82.6334 36.9299),1,6
223,William,Davenport,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,4420 Fairfax Drive,Arlington,VA,22203,38.881846,-77.11445,"4420 Fairfax Drive, Arlington, VA 22203",POINT (-77.11445 38.881846),1,6
582,John,Dennis,Chestnut Academy,CA,6,Male,White,Non-Hispanic,6633 Brawner St,McLean,VA,22101,38.9351,-77.175,"6633 Brawner St, McLean, VA 22101",POINT (-77.175 38.9351),1,6
2231,Annette,Diaz,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,6300 FLORENCE LN,ALEXANDRIA,VA,22310,38.781638,-77.088894,"6300 FLORENCE LN, ALEXANDRIA, VA 22310",POINT (-77.088894 38.781638),1,6
3858,Anna,Duncan,Chestnut Academy,CA,6,Female,White,Hispanic,200 Generals Lane,Jonesville,VA,24263,36.7308,-83.0889,"200 Generals Lane, Jonesville, VA 24263",POINT (-83.0889 36.7308),1,6
2386,Heather,Fields,Chestnut Academy,CA,6,Female,White,Non-Hispanic,612 COLONIAL AVE,NORFOLK,VA,23507,36.85926,-76.296081,"612 COLONIAL AVE, NORFOLK, VA 23507",POINT (-76.296081 36.85926),1,6
1641,David,Fisher,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,2200 Ingram St,Richmond,VA,23224,37.496616,-77.442124,"2200 Ingram St, Richmond, VA 23224",POINT (-77.442124 37.496616),1,6
568,James,Foley,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,5801 Franconia Rd,Alexandria,VA,22310,38.7824,-77.1342,"5801 Franconia Rd, Alexandria, VA 22310",POINT (-77.1342 38.7824),1,6
3576,Amber,Ford,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,349 Apple Pie Ridge Rd,Winchester,VA,22603,39.2148,-78.1797,"349 Apple Pie Ridge Rd, Winchester, VA 22603",POINT (-78.1797 39.2148),1,6
1172,Thomas,Graham,Chestnut Academy,CA,6,Male,Asian,Non-Hispanic,25491 Riding Center Drive,South Riding,VA,20152,38.912331,-77.538436,"25491 Riding Center Drive, South Riding, VA 20152",POINT (-77.538436 38.912331),1,6
1836,Jose,Gray,Chestnut Academy,CA,6,Male,White,Non-Hispanic,5995 Plank Rd,Fredericksburg,VA,22407,38.2934,-77.5822,"5995 Plank Rd, Fredericksburg, VA 22407",POINT (-77.5822 38.2934),1,6
1739,Larry,Green,Chestnut Academy,CA,6,Male,White,Non-Hispanic,600 Waddell St,Lexington,VA,24450,37.7738,-79.4436,"600 Waddell St, Lexington, VA 24450",POINT (-79.4436 37.7738),1,6
2452,Ashley,Griffin,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,1110 MONTGOMERY AVE,STAUNTON,VA,24401,38.140804,-79.094426,"1110 MONTGOMERY AVE, STAUNTON, VA 24401",POINT (-79.094426 38.140804),1,6
2667,Carol,Hamilton,Chestnut Academy,CA,6,Female,White,Non-Hispanic,9431 SILVER KING CT STE A,FAIRFAX,VA,22031,38.85934,-77.269261,"9431 SILVER KING CT STE A, FAIRFAX, VA 22031",POINT (-77.269261 38.85934),1,6
3646,Alexis,Haynes,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,1011 Sinai Elementary Drive,Halifax,VA,24558,36.7536,-78.9595,"1011 Sinai Elementary Drive, Halifax, VA 24558",POINT (-78.9595 36.7536),1,6
662,Justin,Hebert,Chestnut Academy,CA,6,Male,Asian,Non-Hispanic,Willow Oaks Administrative Cen,Fairfax,VA,22031,38.86471,-77.229111,"Willow Oaks Administrative Cen, Fairfax, VA 22031",POINT (-77.229111 38.86471),1,6
798,Bryan,Hernandez,Chestnut Academy,CA,6,Male,American Indian,Non-Hispanic,300 Morton Street,Franklin,VA,23851,36.6633,-76.9254,"300 Morton Street, Franklin, VA 23851",POINT (-76.9254 36.6633),1,6
3877,Deborah,Hernandez,Chestnut Academy,CA,6,Female,American Indian,Non-Hispanic,500 E Frederick Dr,Sterling,VA,20164,39.0149,-77.3845,"500 E Frederick Dr, Sterling, VA 20164",POINT (-77.3845 39.0149),1,6
3779,Nicole,Hines,Chestnut Academy,CA,6,Female,White,Non-Hispanic,4909 Francistown Rd.,Glen Allen,VA,23060,37.6584,-77.5379,"4909 Francistown Rd., Glen Allen, VA 23060",POINT (-77.5379 37.6584),1,6
3034,Heather,Hobbs,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,145 Eagles Nest Dr,Eagle Rock,VA,24085,37.6565,-79.8113,"145 Eagles Nest Dr, Eagle Rock, VA 24085",POINT (-79.8113 37.6565),1,6
682,Ryan,Hunt,Chestnut Academy,CA,6,Male,White,Hispanic,9525 Main St,Fairfax,VA,22031,38.8401,-77.2768,"9525 Main St, Fairfax, VA 22031",POINT (-77.2768 38.8401),1,6
1394,James,Jackson,Chestnut Academy,CA,6,Male,White,Hispanic,3700 Bowden Ferry Rd,Norfolk,VA,23508,36.879,-76.3028,"3700 Bowden Ferry Rd, Norfolk, VA 23508",POINT (-76.3028 36.879),1,6
2989,Lisa,Jackson,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,239 Don Hanger Circle,Staunton,VA,24401,38.036003,-79.141368,"239 Don Hanger Circle, Staunton, VA 24401",POINT (-79.141368 38.036003),1,6
397,Philip,Jackson,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,1100 Holly Ave,Chesapeake,VA,23324,36.8105,-76.2742,"1100 Holly Ave, Chesapeake, VA 23324",POINT (-76.2742 36.8105),1,6
3486,Amanda,Johnson,Chestnut Academy,CA,6,Female,American Indian,Non-Hispanic,1400 Trap Rd.,Vienna,VA,22182,38.946711,-77.264871,"1400 Trap Rd., Vienna, VA 22182",POINT (-77.264871 38.946711),1,6
3441,Rachel,Kim,Chestnut Academy,CA,6,Female,White,Non-Hispanic,11375 Center Harbor Rd,Reston,VA,20194,38.979982,-77.337926,"11375 Center Harbor Rd, Reston, VA 20194",POINT (-77.337926 38.979982),1,6
3156,Deborah,Lee,Chestnut Academy,CA,6,Female,Asian,Hispanic,4122 Terry Dr,Chesapeake,VA,23321,36.8464,-76.4028,"4122 Terry Dr, Chesapeake, VA 23321",POINT (-76.4028 36.8464),1,6
4,Zachary,Leon,Chestnut Academy,CA,6,Male,White,Hispanic,13400 Woodside Ln,Newport News,VA,23608,37.1714,-76.527,"13400 Woodside Ln, Newport News, VA 23608",POINT (-76.527 37.1714),1,6
2805,Lisa,Lozano,Chestnut Academy,CA,6,Female,Asian,Hispanic,14873 Dumfries Rd.,Manassas,VA,22111,38.6325,-77.4191,"14873 Dumfries Rd., Manassas, VA 22111",POINT (-77.4191 38.6325),1,6
1874,Peter,Martinez,Chestnut Academy,CA,6,Male,American Indian,Non-Hispanic,475 Winding Creek Rd,Stafford,VA,22554,38.4417,-77.4532,"475 Winding Creek Rd, Stafford, VA 22554",POINT (-77.4532 38.4417),1,6
1979,Michael,Miller,Chestnut Academy,CA,6,Male,African American,Hispanic,977 First Colonial Rd,Virginia Beach,VA,23454,36.8594,-76.0277,"977 First Colonial Rd, Virginia Beach, VA 23454",POINT (-76.0277 36.8594),1,6
2744,Anne,Moore,Chestnut Academy,CA,6,Female,African American,Hispanic,9525 LEESBURG PIKE,VIENNA,VA,22182,38.95824,-77.277191,"9525 LEESBURG PIKE, VIENNA, VA 22182",POINT (-77.277191 38.95824),1,6
1205,John,Morgan,Chestnut Academy,CA,6,Male,White,Hispanic,315 Jouett School Rd,Mineral,VA,23117,37.8979,-77.8435,"315 Jouett School Rd, Mineral, VA 23117",POINT (-77.8435 37.8979),1,6
3094,Gina,Murphy,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,90 Patriot Lane,Hillsville,VA,24343,36.788155,-80.694377,"90 Patriot Lane, Hillsville, VA 24343",POINT (-80.694377 36.788155),1,6
2081,Jamie,Nelson,Chestnut Academy,CA,6,Female,White,Hispanic,800 Jolly Pond Road,Williamsburg,VA,23188,37.3352,-76.8051,"800 Jolly Pond Road, Williamsburg, VA 23188",POINT (-76.8051 37.3352),1,6
1284,John,Newman,Chestnut Academy,CA,6,Male,White,Non-Hispanic,4179 Old Town Rd,Shawsville,VA,24162,37.1728,-80.248,"4179 Old Town Rd, Shawsville, VA 24162",POINT (-80.248 37.1728),1,6
945,Tyler,Owen,Chestnut Academy,CA,6,Male,White,Non-Hispanic,10000 Learning Lane,Mechanicsville,VA,23116,37.6879,-77.3895,"10000 Learning Lane, Mechanicsville, VA 23116",POINT (-77.3895 37.6879),1,6
2372,Courtney,Perry,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,2824 N AVE,RICHMOND,VA,23222,37.56962,-77.433031,"2824 N AVE, RICHMOND, VA 23222",POINT (-77.433031 37.56962),1,6
1459,Elijah,Ramirez,Chestnut Academy,CA,6,Male,American Indian,Non-Hispanic,100 Stony Mill Elementary Cir,Danville,VA,24541,36.64,-79.5636,"100 Stony Mill Elementary Cir, Danville, VA 24541",POINT (-79.5636 36.64),1,6
1928,Jonathan,Richardson,Chestnut Academy,CA,6,Male,White,Hispanic,21356 Sussex Drive,Sussex,VA,23884,36.9204,-77.2561,"21356 Sussex Drive, Sussex, VA 23884",POINT (-77.2561 36.9204),1,6
3451,Katherine,Roberts,Chestnut Academy,CA,6,Female,White,Non-Hispanic,12635 Builders Rd,Herndon,VA,20170,38.9837,-77.391,"12635 Builders Rd, Herndon, VA 20170",POINT (-77.391 38.9837),1,6
2817,Megan,Roberts,Chestnut Academy,CA,6,Female,American Indian,Hispanic,2100 Steppingstone Square,Chesapeake,VA,23320,36.794578,-76.224044,"2100 Steppingstone Square, Chesapeake, VA 23320",POINT (-76.224044 36.794578),1,6
3668,Michelle,Romero,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,703 Lemaster Ave,Hampton,VA,23669,37.0612,-76.3177,"703 Lemaster Ave, Hampton, VA 23669",POINT (-76.3177 37.0612),1,6
538,David,Sanchez,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,912 Intermediate School Circle,Tappahannock,VA,22560,37.925375,-76.867506,"912 Intermediate School Circle, Tappahannock, VA 22560",POINT (-76.867506 37.925375),1,6
3796,Heather,Schneider,Chestnut Academy,CA,6,Female,White,Non-Hispanic,5680 Pouncey Tract Road,Glen Allen,VA,23059,37.6927,-77.6308,"5680 Pouncey Tract Road, Glen Allen, VA 23059",POINT (-77.6308 37.6927),1,6
3206,Megan,Sloan,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,3700 James River Rd.,Midlothian,VA,23113,37.5526,-77.6493,"3700 James River Rd., Midlothian, VA 23113",POINT (-77.6493 37.5526),1,6
2635,Abigail,Smith,Chestnut Academy,CA,6,Female,Asian,Hispanic,3455 N GLEBE RD,ARLINGTON,VA,22207,38.91349,-77.135061,"3455 N GLEBE RD, ARLINGTON, VA 22207",POINT (-77.135061 38.91349),1,6
3046,Laura,Smith,Chestnut Academy,CA,6,Female,White,Non-Hispanic,383 Baugh Lane,Abingdon,VA,24210,36.728491,-81.947673,"383 Baugh Lane, Abingdon, VA 24210",POINT (-81.947673 36.728491),1,6
898,Ryan,Smith,Chestnut Academy,CA,6,Male,White,Hispanic,1636 Briarfield Rd,Hampton,VA,23661,37.0181,-76.3996,"1636 Briarfield Rd, Hampton, VA 23661",POINT (-76.3996 37.0181),1,6
2694,Sheena,Smith,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,3624 DUPONT CIR,VIRGINIA BEACH,VA,23455,36.90717,-76.099031,"3624 DUPONT CIR, VIRGINIA BEACH, VA 23455",POINT (-76.099031 36.90717),1,6
3186,Lisa,Stewart,Chestnut Academy,CA,6,Female,American Indian,Non-Hispanic,6000 Hopkins Rd.,North Chesterfield,VA,23234,37.4357,-77.4745,"6000 Hopkins Rd., North Chesterfield, VA 23234",POINT (-77.4745 37.4357),1,6
436,Wesley,Stewart,Chestnut Academy,CA,6,Male,African American,Hispanic,6001 Hickory Road,Matoaca,VA,23803,37.24543,-77.47564,"6001 Hickory Road, Matoaca, VA 23803",POINT (-77.47564 37.24543),1,6
340,Jason,Sutton,Chestnut Academy,CA,6,Male,White,Non-Hispanic,1036 N. Main Street,Hillsville,VA,24343,36.768739,-80.739134,"1036 N. Main Street, Hillsville, VA 24343",POINT (-80.739134 36.768739),1,6
324,Eric,Torres,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,201 Village Hwy,Rustburg,VA,24588,37.2688,-79.1078,"201 Village Hwy, Rustburg, VA 24588",POINT (-79.1078 37.2688),1,6
2680,Tonya,Walker,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,6519 GEORGETOWN PIKE,MCLEAN,VA,22101,38.94763,-77.165151,"6519 GEORGETOWN PIKE, MCLEAN, VA 22101",POINT (-77.165151 38.94763),1,6
2523,Erin,Warren,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,200 DENT ST,ROCKY MOUNT,VA,24151,36.9945,-79.897191,"200 DENT ST, ROCKY MOUNT, VA 24151",POINT (-79.897191 36.9945),1,6
3019,Erika,Williams,Chestnut Academy,CA,6,Female,American Indian,Non-Hispanic,One Scholar Lane,Forest,VA,24551,37.3757,-79.3079,"One Scholar Lane, Forest, VA 24551",POINT (-79.3079 37.3757),1,6
774,Kenneth,Young,Chestnut Academy,CA,6,Male,American Indian,Non-Hispanic,12074 James Madison St,Remington,VA,22734,38.5387,-77.8068,"12074 James Madison St, Remington, VA 22734",POINT (-77.8068 38.5387),1,6
3826,Cynthia,Andrade,Chestnut Academy,CA,7,Female,Asian,Hispanic,23320 N. Court St.,Windsor,VA,23487,36.818753,-76.74618,"23320 N. Court St., Windsor, VA 23487",POINT (-76.74618 36.818753),1,7
566,Keith,Bartlett,Chestnut Academy,CA,7,Male,Asian,Non-Hispanic,12300 Glade Dr,Reston,VA,20191,38.9425,-77.3709,"12300 Glade Dr, Reston, VA 20191",POINT (-77.3709 38.9425),1,7
2193,Allison,Benitez,Chestnut Academy,CA,7,Female,White,Non-Hispanic,1320 MILL DAM RD,VIRGINIA BEACH,VA,23454,36.8764,-76.029021,"1320 MILL DAM RD, VIRGINIA BEACH, VA 23454",POINT (-76.029021 36.8764),1,7
435,Arthur,Christensen,Chestnut Academy,CA,7,Male,African American,Hispanic,17700 Longhouse Lane,Chesterfield,VA,23838,37.2773,-77.4673,"17700 Longhouse Lane, Chesterfield, VA 23838",POINT (-77.4673 37.2773),1,7
3423,Christina,Coleman,Chestnut Academy,CA,7,Female,African American,Hispanic,2737 West St,Falls Church,VA,22046,38.8798,-77.1979,"2737 West St, Falls Church, VA 22046",POINT (-77.1979 38.8798),1,7
2822,Jennifer,Cooper,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,4586 Main St,Chincoteague,VA,23336,37.9428,-75.3638,"4586 Main St, Chincoteague, VA 23336",POINT (-75.3638 37.9428),1,7
1494,Kevin,Cordova,Chestnut Academy,CA,7,Male,African American,Non-Hispanic,1800 Judes Ferry Road,Powhatan,VA,23139,37.52211,-77.802527,"1800 Judes Ferry Road, Powhatan, VA 23139",POINT (-77.802527 37.52211),1,7
2220,Crystal,Craig,Chestnut Academy,CA,7,Female,White,Non-Hispanic,225 S WAYNE AVE,WAYNESBORO,VA,22980,38.06747,-78.891231,"225 S WAYNE AVE, WAYNESBORO, VA 22980",POINT (-78.891231 38.06747),1,7
446,Dennis,Crane,Chestnut Academy,CA,7,Male,African American,Hispanic,13200 Bailey Bridge Rd,Midlothian,VA,23112,37.3957,-77.6424,"13200 Bailey Bridge Rd, Midlothian, VA 23112",POINT (-77.6424 37.3957),1,7
2608,Carla,Daniel,Chestnut Academy,CA,7,Female,White,Non-Hispanic,1601 DUKE ST,ALEXANDRIA,VA,22314,38.80439,-77.058261,"1601 DUKE ST, ALEXANDRIA, VA 22314",POINT (-77.058261 38.80439),1,7
2485,Regina,Davis,Chestnut Academy,CA,7,Female,Asian,Non-Hispanic,109 COMMUNITY DR,WAYNESBORO,VA,22980,38.08425,-78.931321,"109 COMMUNITY DR, WAYNESBORO, VA 22980",POINT (-78.931321 38.08425),1,7
1192,Kevin,Dudley,Chestnut Academy,CA,7,Male,African American,Non-Hispanic,23070 Learning Circle,Ashburn,VA,20148,38.979713,-77.551945,"23070 Learning Circle, Ashburn, VA 20148",POINT (-77.551945 38.979713),1,7
2778,Laura,Dunn,Chestnut Academy,CA,7,Female,White,Non-Hispanic,512 W Washington St,Petersburg,VA,23803,37.2256,-77.4115,"512 W Washington St, Petersburg, VA 23803",POINT (-77.4115 37.2256),1,7
1053,Corey,Faulkner,Chestnut Academy,CA,7,Male,Asian,Non-Hispanic,244 Myers/Moon Rd,Monterey,VA,24465,38.4073,-79.5792,"244 Myers/Moon Rd, Monterey, VA 24465",POINT (-79.5792 38.4073),1,7
2726,Brenda,Foster,Chestnut Academy,CA,7,Female,White,Non-Hispanic,501 PROVIDENCE RD,CHESAPEAKE,VA,23325,36.80084,-76.242721,"501 PROVIDENCE RD, CHESAPEAKE, VA 23325",POINT (-76.242721 36.80084),1,7
3777,Theresa,Glass,Chestnut Academy,CA,7,Female,White,Non-Hispanic,4801 Twin Hickory Rd.,Glen Allen,VA,23059,37.675,-77.5988,"4801 Twin Hickory Rd., Glen Allen, VA 23059",POINT (-77.5988 37.675),1,7
3580,Belinda,Gray,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,471 White Oak Road,White Post,VA,22663,39.083673,-78.16781,"471 White Oak Road, White Post, VA 22663",POINT (-78.16781 39.083673),1,7
3485,Isabella,Griffin,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,2499 Thomas Jefferson Dr.,Herndon,VA,20171,38.9463,-77.4048,"2499 Thomas Jefferson Dr., Herndon, VA 20171",POINT (-77.4048 38.9463),1,7
3974,Jamie,Guerra,Chestnut Academy,CA,7,Female,White,Hispanic,501 Leesville Rd,Lynchburg,VA,24502,37.3618,-79.2082,"501 Leesville Rd, Lynchburg, VA 24502",POINT (-79.2082 37.3618),1,7
2579,Barbara,Hall,Chestnut Academy,CA,7,Female,White,Non-Hispanic,8530 AMANDA PL,VIENNA,VA,22180,38.88775,-77.241671,"8530 AMANDA PL, VIENNA, VA 22180",POINT (-77.241671 38.88775),1,7
472,Michael,Hall,Chestnut Academy,CA,7,Male,White,Non-Hispanic,LLoyd C. Bird High School,Chesterfield,VA,23832,37.388852,-77.494815,"LLoyd C. Bird High School, Chesterfield, VA 23832",POINT (-77.494815 37.388852),1,7
3701,Tracy,Hall,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,10004 Learning Lane,Mechanicsville,VA,23116,37.6909,-77.3894,"10004 Learning Lane, Mechanicsville, VA 23116",POINT (-77.3894 37.6909),1,7
2448,Amber,Harris,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,8980 BROOK RD,MCCLEAN,VA,22102,38.944522,-77.255439,"8980 BROOK RD, MCCLEAN, VA 22102",POINT (-77.255439 38.944522),1,7
3812,Deborah,Harrison,Chestnut Academy,CA,7,Female,White,Hispanic,1807 Arlington Rd,Hopewell,VA,23860,37.2778,-77.2914,"1807 Arlington Rd, Hopewell, VA 23860",POINT (-77.2914 37.2778),1,7
3116,Jessica,Harrison,Chestnut Academy,CA,7,Female,White,Non-Hispanic,406 14th Street NW,Charlottesville,VA,22903,38.0385,-78.4963,"406 14th Street NW, Charlottesville, VA 22903",POINT (-78.4963 38.0385),1,7
3087,Mallory,Hawkins,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,19155 Rodgers Clark Blvd,Milford,VA,22514,38.0005,-77.4146,"19155 Rodgers Clark Blvd, Milford, VA 22514",POINT (-77.4146 38.0005),1,7
474,Justin,Henderson,Chestnut Academy,CA,7,Male,African American,Non-Hispanic,13900 Hull Street Road,Midlothian,VA,23112,37.407088,-77.661227,"13900 Hull Street Road, Midlothian, VA 23112",POINT (-77.661227 37.407088),1,7
841,Tanner,Hicks,Chestnut Academy,CA,7,Male,White,Hispanic,1827 Wenonah Avenue,Pearisburg,VA,24134,37.328456,-80.703679,"1827 Wenonah Avenue, Pearisburg, VA 24134",POINT (-80.703679 37.328456),1,7
2509,Heather,Howard,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,5701 WYNDHAM PARK DR,GLEN ALLEN,VA,23059,37.69256,-77.606821,"5701 WYNDHAM PARK DR, GLEN ALLEN, VA 23059",POINT (-77.606821 37.69256),1,7
620,Cameron,Jenkins,Chestnut Academy,CA,7,Male,Asian,Non-Hispanic,10110 Commonwealth Blvd,Fairfax,VA,22032,38.8141,-77.2958,"10110 Commonwealth Blvd, Fairfax, VA 22032",POINT (-77.2958 38.8141),1,7
647,Robert,Jennings,Chestnut Academy,CA,7,Male,White,Non-Hispanic,7000 Cindy Ln,Annandale,VA,22003,38.8207,-77.1868,"7000 Cindy Ln, Annandale, VA 22003",POINT (-77.1868 38.8207),1,7
729,David,Johnson,Chestnut Academy,CA,7,Male,White,Non-Hispanic,7855 Morning View Ln,Alexandria,VA,22315,38.745791,-77.168177,"7855 Morning View Ln, Alexandria, VA 22315",POINT (-77.168177 38.745791),1,7
3770,Katrina,Kelley,Chestnut Academy,CA,7,Female,White,Non-Hispanic,6901 Messer Rd,Richmond,VA,23231,37.4768,-77.3729,"6901 Messer Rd, Richmond, VA 23231",POINT (-77.3729 37.4768),1,7
1180,Mike,Lee,Chestnut Academy,CA,7,Male,American Indian,Hispanic,510 Principal Drummond Way SE,Leesburg,VA,20175,39.107472,-77.553084,"510 Principal Drummond Way SE, Leesburg, VA 20175",POINT (-77.553084 39.107472),1,7
2132,Amanda,Levine,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,131 Siege Ln,Yorktown,VA,23692,37.1986,-76.5056,"131 Siege Ln, Yorktown, VA 23692",POINT (-76.5056 37.1986),1,7
1397,Michael,Marks,Chestnut Academy,CA,7,Male,White,Hispanic,4208 Seaside Rd,Exmore,VA,23350,37.5212,-75.8156,"4208 Seaside Rd, Exmore, VA 23350",POINT (-75.8156 37.5212),1,7
1228,Dennis,Marshall,Chestnut Academy,CA,7,Male,White,Non-Hispanic,2401 High Street,Lynchburg,VA,24501,37.3999,-79.1344,"2401 High Street, Lynchburg, VA 24501",POINT (-79.1344 37.3999),1,7
3876,Joan,Marshall,Chestnut Academy,CA,7,Female,African American,Hispanic,400 W Laurel Ave,Sterling,VA,20164,39.015133,-77.400498,"400 W Laurel Ave, Sterling, VA 20164",POINT (-77.400498 39.015133),1,7
3868,Kayla,Matthews,Chestnut Academy,CA,7,Female,White,Non-Hispanic,600 W Poplar Rd,Sterling,VA,20164,39.001,-77.4158,"600 W Poplar Rd, Sterling, VA 20164",POINT (-77.4158 39.001),1,7
2969,Kristen,Matthews,Chestnut Academy,CA,7,Female,White,Non-Hispanic,1415 S Queen St,Arlington,VA,22204,38.8616,-77.0717,"1415 S Queen St, Arlington, VA 22204",POINT (-77.0717 38.8616),1,7
438,Douglas,Maxwell,Chestnut Academy,CA,7,Male,African American,Non-Hispanic,13501 Midlothian Turnpike,Midlothian,VA,23113,37.5022,-77.6491,"13501 Midlothian Turnpike, Midlothian, VA 23113",POINT (-77.6491 37.5022),1,7
3325,Sarah,Montgomery,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,13209 Parcher Ave,Herndon,VA,20170,38.9614,-77.4069,"13209 Parcher Ave, Herndon, VA 20170",POINT (-77.4069 38.9614),1,7
981,Timothy,Moran,Chestnut Academy,CA,7,Male,African American,Hispanic,15 S Oak Ave,Highland Springs,VA,23075,37.5395,-77.3242,"15 S Oak Ave, Highland Springs, VA 23075",POINT (-77.3242 37.5395),1,7
2362,Elizabeth,Myers,Chestnut Academy,CA,7,Female,Asian,Hispanic,1208 CENTERVILLE TPKE N,CHESAPEAKE,VA,23320,36.76026,-76.186171,"1208 CENTERVILLE TPKE N, CHESAPEAKE, VA 23320",POINT (-76.186171 36.76026),1,7
